product_no,review_cnt,review_score,sale_cnt
17640,0,0,0
17641,0,0,0
17657,0,0,0
29398,0,0,1
17642,0,0,1
17689,0,0,0
19621,1,5,4
17547,0,0,0
17629,0,0,0
17615,0,0,0
17643,0,0,0
17736,0,0,1
29771,0,0,1
17772,0,0,0
17676,0,0,0
17759,0,0,0
22113,0,0,0
28240,0,0,0
31322,0,0,0
17847,0,0,0
17616,0,0,0
17862,0,0,0
27741,0,0,0
31768,0,0,1
17548,0,0,0
19341,0,0,0
25476,0,0,0
17627,0,0,1
29789,2,5,51
17677,0,0,0
18576,0,0,0
24262,0,0,0
24266,0,0,0
26870,0,0,0
17782,0,0,0
17766,0,0,0
17691,0,0,0
17645,0,0,0
19021,0,0,0
17788,0,0,0
17804,0,0,0
29404,0,0,0
30523,0,0,0
23469,0,0,0
17749,0,0,0
33193,0,0,0
17692,0,0,0
17636,0,0,0
21210,0,0,2
25319,0,0,0
16696,0,0,0
17637,0,0,1
27053,0,0,0
17617,0,0,0
29774,0,0,0
24909,0,0,1
28167,0,0,0
17556,0,0,0
17756,0,0,0
17745,0,0,0
17810,0,0,0
17778,0,0,0
17693,0,0,0
17744,0,0,1
17765,0,0,0
16253,5,4.8,51
16254,1,5,8
16494,0,0,0
16492,0,0,0
17695,0,0,0
18294,1,5,5
17681,0,0,0
17737,0,0,0
32194,0,0,1
27050,0,0,0
26420,0,0,0
16255,2,4.5,13
16947,0,0,2
16561,0,0,2
23288,0,0,2
17612,0,0,0
16948,0,0,0
16692,0,0,0
17829,0,0,0
17652,0,0,0
17538,0,0,0
30435,0,0,0
19130,0,0,0
17869,0,0,0
30211,0,0,0
25133,0,0,0
28918,0,0,0
17653,0,0,0
17680,0,0,0
32188,0,0,0
27739,0,0,0
30515,0,0,0
17870,0,0,0
16693,0,0,0
17871,0,0,1
29313,0,0,0
33092,0,0,0
29316,0,0,1
31017,0,0,19
29057,0,0,2
17654,0,0,0
17746,0,0,0
28341,0,0,0
27066,1,4,2
31920,0,0,4
27441,0,0,1
32833,0,0,1
12026,2,5,25
32603,0,0,0
18438,0,0,0
19755,0,0,1
33352,0,0,0
33349,0,0,0
33362,0,0,0
18512,0,0,0
33332,0,0,0
33340,0,0,0
33338,0,0,0
33357,0,0,0
33342,0,0,1
33354,0,0,0
33347,0,0,0
33327,0,0,0
33367,0,0,1
19094,0,0,6
19099,0,0,3
33366,0,0,0
21768,0,0,0
21752,0,0,0
33323,0,0,0
21754,0,0,0
18513,0,0,1
29916,0,0,2
33336,0,0,0
33325,0,0,0
33334,0,0,0
33359,0,0,0
33330,0,0,0
33346,0,0,0
33365,0,0,0
33328,0,0,0
33331,0,0,0
33344,0,0,0
19753,0,0,2
18507,1,5,5
18441,0,0,1
18435,0,0,1
19087,0,0,1
28969,0,0,0
19756,0,0,0
33351,0,0,0
28270,0,0,0
28218,0,0,2
33551,0,0,0
26639,0,0,1
23629,0,0,0
23630,0,0,0
23625,0,0,0
23631,0,0,0
23627,0,0,0
23628,0,0,1
28559,0,0,0
33071,0,0,0
29484,0,0,1
1077,2,5,1
1065,0,0,0
1026,0,0,1
915,0,0,0
33407,0,0,0
26613,0,0,2
29097,0,0,0
30334,0,0,0
31423,0,0,1
11563,0,0,0
30232,1,5,12
28664,0,0,1
3019,1,5,5
28952,0,0,1
26570,1,5,1
29095,0,0,1
28427,0,0,1
32689,0,0,2
33061,0,0,0
29037,0,0,0
28899,0,0,0
28862,0,0,3
31432,0,0,1
33279,0,0,0
9092,0,0,1
26659,0,0,1
28096,0,0,1
31431,0,0,1
27976,0,0,6
20064,0,0,8
27383,0,0,1
6932,0,0,10
8576,0,0,0
8504,1,4,2
18372,0,0,1
7770,1,5,1
26872,0,0,0
21659,0,0,1
22741,0,0,0
31434,0,0,1
12103,5,4.6,18
28080,1,5,10
28716,0,0,0
14141,0,0,0
14142,0,0,0
14140,0,0,0
14143,0,0,0
29228,1,5,2
31865,0,0,1
31994,1,5,1
31611,0,0,2
27951,0,0,0
20956,0,0,3
20764,0,0,9
31923,0,0,0
16958,0,0,1
21509,0,0,1
28597,0,0,4
32474,0,0,0
2633,0,0,0
31969,0,0,0
10811,0,0,0
28532,1,5,1
22942,0,0,1
15190,0,0,0
15164,0,0,0
21479,0,0,5
23554,3,5,10
33387,0,0,0
9686,0,0,0
30469,0,0,0
31845,0,0,0
31177,0,0,0
31188,0,0,0
30980,0,0,0
27710,0,0,0
29413,0,0,0
28768,0,0,1
32697,0,0,0
10361,0,0,0
22774,0,0,0
22772,0,0,0
30970,0,0,1
29810,0,0,1
26747,0,0,1
23762,0,0,1
14121,0,0,0
30395,0,0,1
6063,0,0,0
20535,0,0,0
32039,0,0,0
22759,0,0,0
31718,0,0,0
1057,0,0,1
14628,2,5,6
14203,0,0,0
33010,0,0,0
33577,0,0,0
31452,0,0,0
29992,0,0,0
29163,0,0,0
29167,0,0,0
31549,0,0,0
11904,0,0,11
32653,0,0,0
33277,0,0,1
33126,0,0,0
29091,0,0,0
29561,0,0,0
29562,0,0,2
27802,0,0,0
27830,1,4,1
33385,0,0,0
29970,0,0,0
28860,0,0,0
26834,0,0,0
32932,0,0,0
28288,0,0,0
27628,1,5,2
25071,0,0,2
20978,6,5,8
31640,0,0,0
26905,0,0,0
26589,1,5,2
32607,0,0,0
11879,0,0,1
30022,0,0,2
23532,1,5,1
20977,0,0,0
19779,1,5,1
28311,1,5,1
31019,0,0,0
33004,0,0,0
32526,0,0,6
29341,0,0,2
29736,0,0,1
26628,0,0,3
33271,0,0,0
31922,0,0,1
33003,0,0,5
33073,0,0,1
32890,0,0,0
26679,0,0,0
26020,0,0,0
27577,0,0,1
27793,1,5,3
27051,0,0,2
29860,0,0,1
29159,0,0,0
32933,0,0,3
32934,0,0,0
27137,0,0,4
16778,0,0,0
30426,0,0,0
26568,0,0,0
31047,0,0,0
32587,0,0,2
32704,0,0,0
12965,0,0,0
14773,0,0,1
32606,0,0,0
33094,0,0,0
32947,0,0,0
33355,0,0,0
31828,0,0,2
31809,0,0,11
33373,0,0,0
32659,0,0,0
33381,0,0,0
33382,0,0,0
32935,0,0,1
15853,2,4.5,23
7669,0,0,0
16010,4,4,41
33455,0,0,0
29555,0,0,2
29338,0,0,0
31955,0,0,8
33548,0,0,0
32239,0,0,0
26776,0,0,0
30558,1,5,4
28192,2,5,24
31552,0,0,2
32825,0,0,0
32678,0,0,0
32672,0,0,1
22789,0,0,0
7009,0,0,0
33029,0,0,2
15402,0,0,9
19570,0,0,1
19571,0,0,1
32676,0,0,0
32822,0,0,0
1266,1,5,6
1262,1,5,5
1264,0,0,0
32857,0,0,2
32860,0,0,3
32858,0,0,0
12939,3,4.33333,17
7505,1,5,10
33404,0,0,0
12954,1,5,8
21341,1,5,4
25976,0,0,1
29196,0,0,1
19575,0,0,4
26865,0,0,1
26518,0,0,2
26853,0,0,0
26517,0,0,0
11850,0,0,1
26706,0,0,1
19568,0,0,0
19381,0,0,0
33180,0,0,0
26694,0,0,0
26774,0,0,1
33179,0,0,0
19574,0,0,2
19382,0,0,2
19569,0,0,0
33561,0,0,0
33562,0,0,1
19564,0,0,0
3557,0,0,0
26729,0,0,2
19566,0,0,0
14589,0,0,1
29119,0,0,0
33337,0,0,0
18126,0,0,1
18129,1,5,1
18130,0,0,0
18136,0,0,0
18133,0,0,0
18131,0,0,1
9882,0,0,1
11928,0,0,0
28879,0,0,0
9793,0,0,0
31811,0,0,1
22002,0,0,5
13461,0,0,0
5216,1,5,3
5220,0,0,0
32092,0,0,0
30381,0,0,0
33055,0,0,1
29481,0,0,1
9609,0,0,2
16867,0,0,0
28549,0,0,0
24804,0,0,0
24801,0,0,1
30278,0,0,0
30274,0,0,0
30270,0,0,1
30276,0,0,0
26502,0,0,0
27718,0,0,0
27720,0,0,1
29446,0,0,0
29448,0,0,0
27722,0,0,0
27514,0,0,5
28566,0,0,0
25744,0,0,4
27509,0,0,2
13533,0,0,2
25950,1,5,1
31426,0,0,3
31424,0,0,0
29612,0,0,0
33163,0,0,0
17303,32,4.875,158
6891,0,0,0
28274,0,0,0
25967,0,0,1
26835,0,0,0
9904,0,0,0
9892,0,0,0
9898,0,0,0
9893,0,0,0
9897,0,0,0
9895,0,0,0
9891,0,0,0
9899,0,0,0
24295,0,0,1
24294,0,0,1
6060,0,0,0
28897,0,0,0
33594,0,0,0
31171,0,0,0
33001,0,0,3
32642,0,0,3
6335,0,0,1
11130,0,0,0
11128,0,0,0
11126,0,0,0
31912,0,0,6
27405,0,0,2
6261,0,0,0
31846,0,0,0
13335,0,0,2
33211,0,0,0
30036,0,0,0
32428,0,0,1
32524,0,0,0
9281,0,0,0
5780,0,0,0
25937,0,0,0
11443,0,0,1
11444,0,0,0
23784,0,0,0
20537,0,0,0
20750,0,0,3
29389,1,5,4
29729,0,0,0
33011,0,0,0
17304,0,0,9
33322,0,0,0
33272,0,0,0
27002,0,0,0
24184,0,0,0
18190,0,0,5
28383,0,0,4
15609,0,0,0
31847,0,0,0
16855,0,0,0
16410,1,4,2
29578,0,0,5
8662,0,0,0
19613,2,4.5,10
29010,0,0,0
29688,3,4.66667,6
29007,0,0,2
30459,0,0,0
25628,0,0,1
18959,0,0,1
27408,0,0,0
27407,0,0,1
28789,0,0,0
30260,1,4,3
31848,0,0,0
21670,0,0,1
16057,0,0,0
31953,0,0,1
32369,0,0,3
32892,0,0,1
33018,0,0,0
32961,0,0,0
32680,0,0,0
31587,0,0,3
32679,0,0,0
26114,4,5,12
31819,0,0,5
32839,0,0,0
32710,0,0,1
32711,0,0,2
32687,0,0,1
32891,0,0,3
33053,0,0,7
33012,0,0,1
33194,0,0,3
32681,0,0,7
27876,0,0,1
32847,0,0,1
32963,0,0,0
32845,0,0,1
32844,0,0,0
33488,0,0,0
31951,1,5,20
32840,0,0,0
32842,0,0,0
29801,0,0,0
32513,0,0,2
32509,0,0,1
32510,0,0,1
32511,0,0,1
30430,0,0,4
33020,0,0,4
27873,4,4.25,56
32841,0,0,0
32835,0,0,2
32838,0,0,0
33016,0,0,1
32962,0,0,0
20630,0,0,3
28301,1,5,33
28208,0,0,1
27872,0,0,4
29407,1,5,2
30001,0,0,5
30002,0,0,0
28212,0,0,3
20077,0,0,1
28320,0,0,8
22762,0,0,7
23715,0,0,0
29997,0,0,12
24775,0,0,1
31126,0,0,4
31272,0,0,1
28207,0,0,0
30324,0,0,3
30461,0,0,4
27250,0,0,0
28306,0,0,3
28304,0,0,0
18633,0,0,2
28305,0,0,2
28303,0,0,2
28205,0,0,1
31583,0,0,0
20072,0,0,2
31127,1,4,5
26968,0,0,0
31132,0,0,0
28299,1,5,1
32506,0,0,0
31268,0,0,3
19551,0,0,1
31389,0,0,0
31582,0,0,0
20872,0,0,2
24709,0,0,4
31279,0,0,6
31269,0,0,3
31129,0,0,0
31589,0,0,2
32512,0,0,0
28098,1,5,4
23174,0,0,0
27504,0,0,1
26546,0,0,1
32100,0,0,0
25625,1,5,7
31588,0,0,2
29830,0,0,0
29755,0,0,3
31075,0,0,0
31305,0,0,0
32590,0,0,0
29035,0,0,1
23748,0,0,4
26540,0,0,5
18695,0,0,3
29572,0,0,1
27508,0,0,0
27248,0,0,2
31585,0,0,2
27251,0,0,7
30673,0,0,0
31352,0,0,0
26513,0,0,0
24706,0,0,0
25824,0,0,0
21969,1,5,11
29881,0,0,4
31131,0,0,1
31374,0,0,4
27056,0,0,1
32021,0,0,0
18938,0,0,1
26204,1,5,5
31266,0,0,0
32099,0,0,1
30671,0,0,0
26115,1,5,3
18626,0,0,0
29824,0,0,0
29036,0,0,4
27651,0,0,1
33192,0,0,0
20870,0,0,1
31584,0,0,2
26898,1,5,2
23855,0,0,0
18638,0,0,4
25801,0,0,3
18586,0,0,0
29828,0,0,0
23681,0,0,2
20624,0,0,3
26512,0,0,0
26511,0,0,1
32025,0,0,0
24068,0,0,0
23679,0,0,0
19266,0,0,0
18956,0,0,2
30670,0,0,1
32098,0,0,2
32086,0,0,0
31820,0,0,0
32097,0,0,0
32096,0,0,2
23124,0,0,0
30675,0,0,0
19357,0,0,12
20989,0,0,16
26203,0,0,1
31123,0,0,0
29575,0,0,1
31818,0,0,3
31365,2,5,6
26557,0,0,3
30003,0,0,1
32508,0,0,2
23443,0,0,0
22754,0,0,0
31130,0,0,4
28307,0,0,1
29999,0,0,0
19391,0,0,3
19428,0,0,8
31270,1,5,3
24069,3,5,17
26496,1,5,1
29827,0,0,0
20013,1,5,16
26549,0,0,1
20086,1,5,2
31379,0,0,0
20626,0,0,0
31357,0,0,4
31358,0,0,5
20199,1,5,3
31124,0,0,1
26544,0,0,1
32023,1,5,2
29931,0,0,1
31384,0,0,2
31267,0,0,1
28217,0,0,0
32101,0,0,0
25190,0,0,0
28300,1,5,5
29996,0,0,0
32093,0,0,0
26116,0,0,3
31265,0,0,3
31264,0,0,4
20874,0,0,0
30669,0,0,5
30676,0,0,5
31355,0,0,1
29408,1,5,1
30679,0,0,0
27870,0,0,0
18624,0,0,1
26497,0,0,0
29825,0,0,0
31122,0,0,0
29930,0,0,0
31586,0,0,0
27031,3,5,19
23642,0,0,0
20085,0,0,2
25705,0,0,2
32095,0,0,3
32589,0,0,0
23680,0,0,0
31133,0,0,5
29932,0,0,0
31271,0,0,4
31369,0,0,4
30442,0,0,1
25934,1,5,5
29998,0,0,6
32094,0,0,4
19863,0,0,4
29829,0,0,5
23721,0,0,1
27505,0,0,0
28204,0,0,2
30326,0,0,0
28308,0,0,0
32837,0,0,3
23705,0,0,0
31421,0,0,0
32525,0,0,2
9867,0,0,0
10126,4,5,17
26486,0,0,1
28257,0,0,0
29955,2,5,10
30976,0,0,1
33147,0,0,0
27716,0,0,0
28679,0,0,0
30591,1,5,3
9235,3,4.66667,13
14232,0,0,0
14233,0,0,0
28259,0,0,0
28277,1,5,5
16065,4,4.75,41
7477,4,4.75,36
31289,0,0,0
7779,12,4.91667,80
18825,0,0,1
28256,0,0,0
23306,0,0,1
27792,0,0,0
18533,0,0,0
22864,0,0,0
33573,0,0,0
33575,0,0,0
33571,0,0,0
33572,0,0,0
18209,4,5,18
28784,0,0,0
31411,0,0,0
13137,0,0,0
33171,0,0,0
29343,0,0,0
8520,0,0,0
29834,0,0,2
8045,0,0,0
31176,0,0,0
31296,0,0,0
30551,0,0,0
16514,0,0,4
18403,0,0,0
30668,0,0,1
26609,1,5,1
29735,0,0,1
29326,0,0,0
28058,7,5,34
22585,1,5,17
7086,0,0,2
26707,0,0,0
30433,0,0,0
23777,0,0,0
29745,0,0,1
28132,3,5,26
9949,0,0,0
30158,0,0,0
28059,0,0,2
27055,0,0,3
27059,0,0,2
30344,0,0,0
32104,0,0,1
27966,0,0,10
20148,2,5,10
10114,0,0,0
32260,0,0,5
9586,2,5,7
29092,0,0,0
23001,0,0,1
23000,0,0,0
29655,0,0,0
29654,0,0,1
26075,0,0,1
26058,0,0,0
26103,0,0,0
26102,0,0,0
26145,0,0,0
29663,0,0,0
26061,0,0,0
26060,0,0,0
29666,0,0,0
29667,0,0,0
29660,0,0,0
26153,0,0,0
26096,0,0,0
26113,0,0,0
29662,0,0,0
26057,0,0,0
26101,0,0,0
29661,0,0,0
26148,0,0,0
26142,0,0,0
26054,0,0,0
26097,0,0,0
26070,0,0,0
26149,0,0,0
26110,0,0,0
26055,0,0,0
26098,0,0,0
26071,0,0,0
26112,0,0,0
26059,0,0,1
26104,0,0,1
26073,0,0,0
26111,0,0,0
26056,0,0,0
26100,0,0,0
26099,0,0,0
26147,0,0,0
26146,0,0,0
26152,0,0,0
26072,0,0,0
26109,0,0,0
26062,0,0,0
26106,0,0,0
26105,0,0,0
29658,0,0,0
29659,0,0,0
26074,0,0,0
29664,0,0,0
26053,0,0,0
26151,0,0,0
26150,0,0,0
21892,0,0,0
26043,0,0,0
26044,0,0,0
26041,0,0,0
26029,0,0,1
29665,0,0,0
26052,0,0,0
25041,0,0,0
26090,0,0,0
26092,0,0,0
26042,0,0,0
24942,0,0,0
26046,0,0,0
15755,0,0,2
21891,0,0,0
26010,0,0,0
26016,0,0,0
26013,0,0,0
17454,0,0,0
26051,0,0,0
26093,0,0,0
23285,0,0,0
17455,0,0,0
17445,0,0,0
26024,0,0,0
26003,0,0,0
26040,0,0,0
26048,0,0,0
26008,0,0,0
17446,0,0,0
25033,0,0,0
25031,0,0,0
26011,0,0,0
26025,0,0,0
26039,0,0,0
26084,0,0,0
26063,0,0,0
26107,0,0,0
26064,0,0,0
26108,0,0,0
26031,0,0,0
26032,0,0,0
26035,0,0,0
26033,0,0,0
26030,0,0,0
26036,0,0,1
26069,0,0,0
26038,0,0,0
26037,0,0,0
26034,0,0,0
28107,0,0,0
26015,0,0,0
25040,0,0,0
21184,0,0,0
19453,0,0,3
25037,0,0,1
25035,0,0,1
26143,0,0,0
26022,0,0,0
17456,0,0,1
29656,0,0,0
29657,0,0,0
26014,0,0,0
26049,0,0,0
26050,0,0,0
26023,0,0,0
25029,0,0,0
25030,0,0,0
26009,0,0,0
26021,0,0,0
26045,0,0,0
26047,0,0,0
26012,0,0,0
26094,0,0,0
26095,0,0,0
21466,0,0,0
18189,0,0,0
28173,0,0,0
32694,0,0,0
28545,0,0,0
7668,0,0,0
25700,0,0,0
30401,0,0,0
18692,0,0,0
27829,0,0,0
27827,0,0,0
32252,0,0,1
33130,0,0,0
29114,0,0,1
26893,0,0,0
33313,0,0,0
29325,0,0,0
26618,0,0,2
30285,0,0,0
33114,0,0,3
29715,1,5,2
28447,0,0,0
18910,3,5,11
22178,1,4,3
20046,1,5,12
31011,0,0,0
28033,0,0,1
31894,0,0,4
33252,0,0,0
5534,0,0,0
27364,0,0,0
24708,0,0,0
25622,0,0,0
24711,0,0,1
21531,0,0,0
24710,0,0,0
19307,0,0,1
11676,0,0,0
10110,0,0,5
28946,0,0,0
12890,0,0,0
17055,0,0,2
26868,0,0,2
20457,0,0,0
18577,0,0,0
26836,0,0,0
29839,1,4,3
27645,0,0,0
28126,0,0,2
19045,0,0,2
23539,0,0,0
32903,0,0,1
32400,0,0,3
33096,0,0,0
32792,0,0,0
32493,0,0,0
28065,0,0,3
32794,0,0,0
9587,6,4.83333,10
21651,0,0,1
33564,0,0,0
33567,0,0,0
33565,0,0,0
31714,0,0,1
24334,0,0,1
31721,0,0,0
28434,0,0,0
28433,0,0,0
32646,0,0,1
9444,0,0,3
4178,1,5,2
25707,0,0,0
27702,0,0,0
26666,0,0,0
18315,0,0,0
26572,0,0,1
16731,0,0,1
29399,0,0,1
21298,0,0,2
16792,0,0,6
4675,0,0,0
28350,0,0,0
29811,0,0,3
6938,0,0,0
30419,0,0,0
26631,0,0,0
25637,0,0,1
3704,0,0,1
29758,0,0,4
15074,0,0,0
33124,0,0,0
27848,0,0,0
28477,0,0,1
28728,1,5,2
15445,0,0,4
15296,0,0,2
30388,0,0,0
29090,0,0,0
20318,0,0,0
20320,2,4,2
1614,3,5,79
32648,0,0,1
30387,0,0,0
27892,0,0,0
33593,0,0,0
33591,0,0,0
33288,0,0,0
27223,0,0,3
1940,0,0,1
8241,0,0,0
5951,0,0,0
5384,3,4.66667,4
25357,0,0,0
22553,0,0,4
32091,0,0,0
31523,0,0,1
29075,0,0,0
29543,0,0,1
21945,0,0,0
30737,0,0,0
29806,0,0,0
33129,0,0,0
12112,0,0,1
15972,0,0,2
26884,1,5,3
12244,0,0,1
32690,0,0,1
32737,0,0,0
25816,0,0,1
29082,0,0,0
19,0,0,0
29014,0,0,0
16290,1,5,15
25813,1,4,2
16215,3,5,30
16413,2,5,8
33178,0,0,1
23607,0,0,1
7514,0,0,0
27979,0,0,0
13234,0,0,0
10341,0,0,0
32548,0,0,0
25972,0,0,1
32747,0,0,0
2244,1,5,8
20181,0,0,1
32966,0,0,6
27608,0,0,0
27615,0,0,0
31615,0,0,3
31991,0,0,2
29545,0,0,0
25279,0,0,0
32643,0,0,0
17018,0,0,3
28826,0,0,12
29218,0,0,0
20821,0,0,2
28271,0,0,0
26796,0,0,0
26811,0,0,0
26728,0,0,0
28437,0,0,1
28351,0,0,0
31680,0,0,0
18417,0,0,0
18418,0,0,0
8502,8,5,24
27381,3,5,6
18565,2,5,13
32256,0,0,2
27602,0,0,0
32625,0,0,1
9163,1,4,7
30969,0,0,2
22786,0,0,0
27708,0,0,1
30173,0,0,0
27067,2,3.5,5
30585,0,0,0
30438,0,0,0
33065,0,0,0
32991,0,0,0
28310,0,0,1
31964,0,0,2
30595,0,0,0
31514,0,0,0
28429,0,0,1
9086,0,0,0
33563,0,0,0
29353,0,0,0
8688,0,0,0
29859,0,0,4
29848,0,0,1
12953,0,0,0
12115,1,3,12
28560,0,0,1
32670,0,0,0
31159,0,0,0
14468,1,5,4
33075,0,0,0
22412,0,0,0
30405,0,0,1
30404,0,0,1
6880,1,5,3
6879,1,5,4
6717,0,0,0
33343,0,0,0
22890,0,0,0
22889,0,0,2
22888,0,0,0
25985,0,0,0
25989,0,0,0
25986,0,0,0
25988,0,0,0
25987,0,0,0
26841,0,0,0
11439,0,0,0
11438,0,0,0
9584,0,0,0
10809,0,0,0
11506,0,0,0
22879,0,0,0
28146,1,5,1
21515,0,0,2
23939,0,0,9
16568,3,5,21
19223,0,0,3
25699,0,0,0
27769,0,0,2
25939,0,0,0
18534,0,0,1
12000,0,0,2
32693,0,0,0
33558,0,0,0
33556,0,0,0
27005,0,0,0
29058,0,0,1
26878,0,0,0
32705,0,0,1
29628,1,5,15
30801,0,0,0
30813,0,0,0
30503,0,0,0
30649,0,0,0
30725,0,0,0
30650,0,0,0
30596,0,0,0
30600,0,0,0
30648,0,0,0
30597,0,0,0
30726,0,0,0
30798,0,0,0
30800,0,0,0
30812,0,0,0
30815,0,0,0
30727,0,0,0
30647,0,0,0
30714,0,0,0
30790,0,0,0
20782,0,0,0
16275,2,5,10
23528,0,0,0
26431,0,0,1
31186,0,0,2
31187,1,5,2
19232,0,0,3
26443,0,0,1
11791,0,0,0
19439,1,5,3
19303,3,5,24
14205,1,5,4
33166,0,0,0
31712,0,0,0
32937,0,0,0
32936,0,0,0
29084,0,0,0
31919,0,0,1
12885,0,0,1
32453,0,0,2
32454,0,0,1
32793,0,0,2
31240,0,0,0
31239,0,0,0
31242,0,0,0
1374,0,0,6
23960,0,0,0
29110,0,0,2
27561,0,0,0
29713,0,0,2
29148,0,0,0
24209,0,0,0
28896,1,5,7
33316,0,0,0
29320,0,0,0
26858,0,0,0
28921,1,5,4
10612,0,0,6
21405,0,0,0
29187,1,5,20
7635,0,0,0
18784,0,0,0
22951,0,0,0
32830,0,0,0
9097,0,0,1
32808,0,0,1
7508,1,5,3
29021,0,0,2
28239,0,0,0
28945,0,0,0
31965,1,5,1
32605,0,0,0
33048,0,0,1
32862,0,0,0
33187,0,0,0
27234,1,5,3
33108,0,0,0
30133,0,0,1
32565,0,0,0
22739,0,0,0
13157,0,0,3
31738,0,0,3
33013,0,0,4
32466,0,0,1
14408,1,5,4
29158,4,5,34
24939,0,0,0
16779,0,0,0
16780,0,0,0
1318,1,5,4
9692,0,0,0
10135,0,0,1
10154,0,0,2
10136,0,0,0
9821,0,0,0
9786,1,5,5
9969,0,0,4
9984,0,0,1
10027,0,0,3
10033,0,0,1
9880,0,0,0
26556,0,0,1
18662,0,0,0
28200,0,0,0
32564,0,0,0
25267,0,0,0
16617,0,0,1
15500,4,4.5,7
29201,0,0,0
28201,1,5,2
16619,0,0,0
30963,0,0,0
9315,0,0,2
15711,0,0,3
26674,0,0,0
31441,0,0,0
33405,0,0,0
27693,0,0,0
30693,0,0,0
30569,0,0,0
31486,0,0,0
10061,0,0,0
11300,0,0,0
26924,0,0,0
26596,0,0,1
29527,0,0,3
27454,0,0,0
30802,0,0,0
28695,0,0,0
30718,0,0,0
30488,0,0,0
30721,0,0,0
30763,0,0,0
30612,0,0,0
30483,0,0,0
30723,0,0,0
31619,0,0,0
25375,1,5,16
20939,0,0,0
20940,0,0,0
32444,0,0,0
32541,0,0,0
32558,0,0,2
32549,0,0,1
23253,4,4.75,44
16828,0,0,0
28748,0,0,0
28740,0,0,0
32596,0,0,0
32592,0,0,0
27235,1,5,5
32918,0,0,0
27453,0,0,0
29786,0,0,2
31273,0,0,1
28678,0,0,1
26783,0,0,0
20431,0,0,0
27598,0,0,1
11312,0,0,1
32306,0,0,0
29405,0,0,2
29531,0,0,1
30978,0,0,2
30977,0,0,0
18356,2,4.5,5
24443,1,5,3
27447,0,0,0
33089,1,5,1
16556,0,0,0
30990,0,0,0
28136,0,0,1
26624,0,0,2
28175,0,0,0
21888,1,5,3
29212,0,0,0
28238,0,0,0
19457,0,0,1
28551,0,0,1
27846,0,0,0
19214,0,0,11
6338,0,0,2
26785,0,0,0
31565,0,0,1
22091,2,5,12
33097,0,0,0
13972,0,0,1
13973,1,5,17
33014,0,0,2
32796,0,0,0
32798,0,0,0
13099,1,5,8
14025,0,0,5
14028,0,0,11
33408,0,0,0
33409,0,0,2
33505,0,0,0
12229,4,4.5,12
13455,0,0,0
887,0,0,2
13318,0,0,0
32872,0,0,0
13621,0,0,0
13625,0,0,0
26867,0,0,0
26714,0,0,0
13623,0,0,1
33412,0,0,0
13624,0,0,1
20171,0,0,0
31561,0,0,1
28156,0,0,4
27228,0,0,7
13903,0,0,0
1354,11,4.90909,16
18920,2,5,7
9095,0,0,1
23831,3,5,19
31601,0,0,0
26582,0,0,8
30253,0,0,4
18579,0,0,0
29116,0,0,1
14020,0,0,6
6045,0,0,0
6048,0,0,0
6047,0,0,0
6046,0,0,0
6044,0,0,3
31739,0,0,2
28251,0,0,2
10351,0,0,1
27567,0,0,0
26789,0,0,0
26006,0,0,0
26454,0,0,0
30406,0,0,0
3790,0,0,0
22090,0,0,0
13526,1,5,7
31966,0,0,0
2779,2,5,15
1251,2,4.5,9
1250,1,5,3
2644,0,0,1
1249,0,0,5
2646,0,0,4
12760,1,4,1
3997,0,0,1
3995,0,0,0
4009,1,3,2
1252,0,0,1
10756,0,0,2
11231,0,0,1
11232,1,5,2
10754,0,0,0
10759,1,4,3
3090,0,0,0
11235,0,0,0
11234,0,0,3
11233,0,0,0
4904,4,4.5,14
4905,2,5,11
17586,0,0,0
31550,0,0,0
22782,1,5,4
28682,0,0,0
29273,0,0,3
31975,0,0,0
31977,0,0,1
31974,0,0,0
31976,0,0,1
30547,0,0,0
30545,0,0,0
6039,0,0,0
6889,0,0,0
33540,0,0,0
30308,0,0,4
30305,2,5,21
30434,2,5,17
30301,3,4.66667,15
28309,0,0,1
28492,0,0,0
30378,0,0,0
15527,2,5,7
30247,0,0,1
31048,0,0,0
11440,0,0,1
11322,0,0,0
33265,0,0,0
16875,0,0,3
27949,0,0,0
16145,0,0,0
7260,0,0,16
26651,0,0,0
29388,0,0,0
29792,0,0,3
28912,0,0,0
11313,0,0,0
27621,0,0,0
32559,0,0,1
32749,0,0,0
26801,0,0,0
32904,0,0,0
18363,0,0,4
2255,0,0,0
26007,0,0,0
26005,0,0,0
3018,0,0,1
33435,0,0,0
12402,0,0,0
14816,0,0,1
15103,0,0,1
12079,1,5,4
33008,0,0,1
30230,0,0,0
29051,0,0,1
19207,0,0,0
3725,0,0,0
21846,0,0,0
29869,0,0,1
27749,0,0,1
29861,0,0,0
28032,0,0,0
31558,0,0,0
9103,0,0,3
26637,0,0,0
27682,0,0,1
28117,0,0,2
21732,0,0,0
10506,0,0,0
31560,0,0,0
32803,0,0,0
27864,0,0,0
26746,0,0,0
17507,0,0,0
11705,0,0,1
12643,2,5,3
31183,0,0,2
30733,1,5,6
32445,0,0,0
32550,0,0,1
32543,0,0,0
29529,0,0,4
31769,0,0,0
14777,0,0,4
31302,0,0,2
31301,0,0,0
19006,3,5,5
22171,4,4.75,22
26602,0,0,0
32408,0,0,1
32410,0,0,1
27616,0,0,1
